"weight","lon","lat","interval"
1,120.54313,22.48503,10
5,120.72118,24.29407,10
10,120.95158,24.75924,10
1,120.96388,23.96808,10
2,121.02530,24.81691,10
2,121.07941,24.73497,10
4,121.23414,24.96861,10
8,121.23978,24.95297,10
36,121.39480,25.07814,10
1,121.44310,24.97784,10
113,121.44672,25.05696,10
2,121.45549,23.79827,10
24,121.46227,25.13492,10
797,121.47378,25.04910,10
256,121.47514,25.07286,10
106,121.50474,25.04298,10
31,121.50604,25.02585,10
7,121.51232,25.03680,10
5,121.51286,24.98612,10
42,121.51873,25.03861,10
20,121.52632,25.03198,10
3,121.54024,25.29124,10
7,121.54052,25.04647,10
89,121.55425,25.02996,10
2,121.60097,23.98727,10
21,121.64018,25.22023,10
5,121.75550,24.82760,10
1,120.21377,23.09332,11
1,120.31190,23.87594,11
1,120.31759,22.74511,11
1,120.45647,23.49746,11
5,120.48889,24.21725,11
1,120.55749,24.05048,11
8,120.57669,24.11907,11
4,120.65818,24.25830,11
1,120.70329,23.76339,11
1,120.82008,24.55644,11
2,120.84273,24.62770,11
16,121.01185,24.82835,11
18,121.01855,24.84522,11
1,121.14666,24.98256,11
1,121.19704,25.06648,11
1,121.34288,25.10196,11
34,121.37353,25.04535,11
8,121.37516,25.03479,11
29,121.43010,25.11082,11
42,121.43087,25.05325,11
133,121.47866,25.07222,11
2,121.49670,24.57170,11
39,121.50170,25.02067,11
44,121.50271,25.01111,11
6,121.51044,25.01276,11
41,121.51050,25.00175,11
25,121.51170,25.05620,11
162,121.51663,25.09023,11
243,121.52671,25.05169,11
4,121.54625,25.15566,11
112,121.55147,25.04168,11
31,121.55152,25.04172,11
2,121.56010,25.08949,11
24,121.59008,25.06858,11
1,121.60104,23.97264,11
5,121.64701,25.06001,11
1,121.74905,24.74414,11
32,121.79094,24.84803,11
2,121.79770,25.09073,11
3,121.82864,24.68447,11
9,121.84305,24.58484,11
1,121.90838,25.09739,11
3,120.27513,23.79381,12
1,120.42112,22.64673,12
1,120.44131,23.45650,12
1,120.47276,23.55446,12
1,120.48899,24.01673,12
1,120.50440,23.85565,12
1,120.64028,24.15877,12
1,120.64071,24.13832,12
3,120.65630,24.16017,12
1,120.66590,23.75745,12
2,120.90928,24.68761,12
1,120.91613,23.95737,12
11,121.01275,24.87133,12
4,121.29908,25.00903,12
1,121.31702,23.34073,12
28,121.36152,25.05495,12
19,121.37916,25.05611,12
16,121.43667,24.97519,12
208,121.46456,25.06088,12
328,121.51393,25.06880,12
165,121.51662,25.06257,12
31,121.52586,25.03852,12
2,121.54210,25.02454,12
45,121.56033,25.01955,12
40,121.56114,25.03354,12
14,121.56627,25.04815,12
1,121.56825,25.07918,12
2,121.57511,25.03010,12
18,121.57895,25.03173,12
4,120.15404,23.37993,13
1,120.20764,23.28206,13
1,120.21092,22.99282,13
1,120.29150,22.66822,13
3,120.36115,22.88347,13
4,120.48577,23.78397,13
5,120.60365,24.30940,13
9,120.91993,24.68800,13
2,120.97880,24.84377,13
1,121.22133,25.00598,13
8,121.27790,25.06640,13
8,121.30428,24.99164,13
3,121.37479,24.80053,13
35,121.41981,24.95847,13
32,121.46278,24.99198,13
96,121.48222,25.02056,13
14,121.53049,25.10802,13
52,121.55117,24.97333,13
2,121.60120,24.95402,13
2,121.71265,25.12860,13
1,121.74790,24.79800,13
1,120.23019,22.97249,14
2,120.33148,22.67642,14
2,120.38292,23.49158,14
1,120.42425,24.03878,14
3,120.42512,23.55773,14
2,120.45454,23.60021,14
2,120.61653,24.41475,14
2,120.71329,24.17512,14
6,120.96285,24.80531,14
1,121.16106,24.90153,14
1,121.20229,24.85789,14
33,121.39109,25.01065,14
7,121.44335,25.05164,14
46,121.44370,25.05694,14
8,121.44868,25.20654,14
291,121.48902,25.06004,14
78,121.51871,25.01345,14
41,121.58955,25.06412,14
2,121.69702,25.15763,14
3,121.76758,24.74769,14
1,120.24617,23.04333,15
1,120.27309,22.90933,15
1,120.29926,23.13023,15
1,120.36052,22.72028,15
1,120.60687,23.94216,15
4,120.68266,24.14084,15
1,120.87401,24.67549,15
1,120.90561,24.71517,15
7,121.01086,24.88508,15
24,121.01571,24.86801,15
1,121.01634,24.76890,15
28,121.26153,25.11082,15
9,121.34666,24.97310,15
76,121.41393,25.04887,15
3,121.44870,25.11544,15
26,121.45096,24.98666,15
276,121.48761,25.05193,15
271,121.52055,25.06259,15
10,121.52512,25.02371,15
15,121.55650,25.05850,15
27,121.56055,25.06105,15
1,121.56917,25.03697,15
15,121.70003,25.09489,15
7,121.79625,24.67161,15
4,120.18036,23.23520,16
1,120.30333,22.61525,16
1,120.31745,22.66615,16
6,120.63518,24.17386,16
5,120.64688,24.35462,16
6,120.68477,24.14802,16
2,120.68707,24.09472,16
1,120.69101,24.06587,16
1,120.74811,23.98491,16
1,120.91238,24.70602,16
6,121.00864,24.74080,16
11,121.15784,24.89917,16
10,121.18428,24.89912,16
2,121.24475,24.84950,16
181,121.28079,25.02132,16
15,121.32861,24.98822,16
13,121.36541,24.90966,16
255,121.45421,25.03473,16
128,121.48997,25.07689,16
131,121.51593,25.04480,16
16,121.52272,25.17488,16
72,121.54227,25.04846,16
27,121.55046,25.02469,16
46,121.55901,25.04821,16
45,121.60027,25.00433,16
6,121.62410,25.06350,16
3,121.83575,24.65123,16
2,121.83700,24.64000,16
1,120.17236,23.63764,17
1,120.21728,23.73783,17
3,120.31098,23.61256,17
2,120.48409,23.68639,17
3,120.54906,24.09526,17
2,120.64108,24.15672,17
1,120.68407,24.14935,17
1,120.82470,24.31364,17
2,120.82606,24.53194,17
7,120.96792,24.80711,17
1,121.01476,24.83042,17
1,121.11986,24.73499,17
27,121.29748,25.01876,17
103,121.35997,25.07323,17
1,121.37434,23.10261,17
12,121.41822,25.12928,17
11,121.45376,25.02242,17
75,121.50544,25.14315,17
6,121.51597,24.98304,17
70,121.51850,25.03303,17
4,121.53406,24.95611,17
1,121.65077,25.17664,17
1,121.74314,24.78089,17
3,121.75491,24.74574,17
4,121.85364,25.10604,17
1,120.23468,22.98051,18
1,120.29610,23.29795,18
1,120.29667,22.61653,18
2,120.56457,23.98906,18
1,120.60358,24.05331,18
1,120.60569,23.69844,18
9,120.64407,24.16624,18
1,120.67597,24.05131,18
1,120.68201,23.77934,18
1,120.68341,24.14867,18
2,120.72603,24.29395,18
12,120.81876,24.60179,18
3,120.99276,24.86695,18
2,121.17164,24.92044,18
12,121.22105,24.95992,18
10,121.30819,25.02210,18
10,121.37350,24.94667,18
11,121.37845,25.03925,18
140,121.44313,25.01267,18
15,121.47146,25.09052,18
16,121.49430,25.07985,18
246,121.50135,25.03780,18
1,121.51471,24.94794,18
59,121.52759,25.06280,18
10,121.56889,25.06138,18
49,121.57403,25.03363,18
44,121.57683,25.04065,18
3,121.73067,24.69818,18
5,121.77239,24.82747,18
1,120.22054,22.94714,19
1,120.22131,22.98614,19
2,120.24189,23.23268,19
1,120.63383,24.10428,19
5,120.64977,24.11792,19
5,120.90295,23.86623,19
8,121.13101,24.89449,19
25,121.19806,24.83639,19
6,121.21595,24.93869,19
5,121.22732,24.94292,19
19,121.28827,25.05200,19
3,121.29652,24.94518,19
59,121.41840,25.01652,19
4,121.45043,25.06325,19
42,121.45116,25.05270,19
30,121.45940,25.08149,19
197,121.46960,25.03276,19
44,121.49744,25.00615,19
173,121.49892,25.05726,19
18,121.50073,24.99772,19
83,121.50198,25.12832,19
1225,121.51346,25.07603,19
172,121.55062,25.05978,19
1,118.31918,24.43839,20
1,120.51818,23.72654,20
1,120.56179,23.64220,20
1,120.56650,23.95808,20
1,120.59413,22.36796,20
1,120.65637,24.16743,20
1,120.76555,24.58830,20
14,120.92800,24.70830,20
3,120.95060,24.83298,20
4,120.95944,24.80636,20
1,121.14286,25.04015,20
4,121.16117,24.94939,20
9,121.22995,24.96232,20
12,121.23522,25.02669,20
15,121.24919,24.95837,20
14,121.30009,24.99152,20
5,121.30011,24.96368,20
3,121.32654,24.98517,20
2,121.42841,25.04647,20
11,121.43819,25.18937,20
20,121.51119,24.99910,20
41,121.52929,25.03825,20
45,121.62193,25.03863,20
2,121.69007,25.20707,20
2,121.80520,25.10697,20
1,120.22422,23.02241,21
1,120.35039,23.76479,21
1,120.36195,22.76731,21
1,120.42241,23.70003,21
1,120.64589,22.98080,21
1,120.64860,24.16051,21
1,120.68014,24.49983,21
1,120.83459,24.57208,21
4,120.87798,24.68292,21
1,120.89571,24.71469,21
4,121.01132,24.83946,21
4,121.03793,24.84962,21
1,121.13531,24.84536,21
2,121.20685,24.91533,21
3,121.31920,24.97896,21
5,121.34077,24.94787,21
11,121.43203,24.99338,21
53,121.44666,25.03148,21
52,121.47013,25.13346,21
27,121.47294,25.05549,21
85,121.47983,25.00795,21
43,121.47989,24.99511,21
10,121.48759,25.07648,21
97,121.50623,25.03756,21
125,121.50706,25.03141,21
126,121.51886,25.04158,21
3,121.53747,25.02866,21
37,121.54683,25.05551,21
18,121.55782,24.99976,21
2,121.60010,25.08490,21
9,121.60638,25.07381,21
1,121.85578,25.05034,21
1,120.24500,23.60317,22
3,120.57864,23.96642,22
2,120.60652,24.18652,22
1,120.66837,24.16947,22
1,120.69000,24.15540,22
1,120.71612,23.99531,22
2,120.92569,24.64072,22
1,120.93694,24.32667,22
2,120.97845,24.80325,22
2,121.20797,25.03839,22
2,121.23372,24.95453,22
3,121.23827,24.95519,22
9,121.29500,25.04056,22
8,121.38045,25.08181,22
1,121.41399,24.92683,22
22,121.43777,25.04077,22
29,121.48268,24.99758,22
165,121.49741,25.06271,22
69,121.51920,25.01636,22
10,121.54227,25.18859,22
51,121.55436,25.03321,22
4,121.56984,25.18827,22
2,121.76530,24.82710,22
1,121.76880,24.67530,22
2,120.24689,23.46662,23
1,120.42664,23.70116,23
3,120.46217,23.79691,23
3,120.46243,23.72537,23
7,121.17581,24.79269,23
4,121.21675,24.94465,23
3,121.22655,24.95202,23
14,121.45856,25.11455,23
7,121.49138,25.05950,23
44,121.53871,25.03061,23
16,121.55724,25.03789,23
6,121.56581,25.03547,23
3,121.60425,25.05594,23
1,121.61858,24.10416,23
1,120.97082,24.81123,07
1,121.28479,24.94180,07
1,121.45352,25.04849,07
1,121.49902,25.00451,07
1,121.50357,25.01153,07
4,121.54035,25.02584,07
1,121.56193,24.99417,07
2,121.62231,24.99843,07
1,120.21161,23.02778,08
3,120.45055,23.56069,08
1,120.48734,23.67385,08
1,120.55205,23.58669,08
1,120.58701,24.18603,08
7,120.64425,24.05921,08
2,120.95534,24.80226,08
12,120.99832,24.78031,08
3,121.09094,24.73614,08
3,121.19089,25.08356,08
3,121.19745,25.07006,08
2,121.24856,24.95100,08
2,121.25957,24.90729,08
4,121.42295,25.02902,08
15,121.42655,25.03038,08
67,121.48207,25.06764,08
11,121.49470,24.99190,08
4,121.49605,25.03321,08
34,121.51549,25.11067,08
198,121.53341,25.01062,08
7,121.53593,24.98611,08
59,121.55196,25.06367,08
20,121.56207,24.95350,08
18,121.56264,25.02595,08
2,121.74356,25.11760,08
8,121.74704,25.12950,08
10,121.78443,25.12676,08
1,121.89098,24.94024,08
2,118.28693,24.41544,09
1,120.19008,23.54381,09
2,120.44091,23.71315,09
1,120.50600,24.16840,09
1,120.57394,24.01340,09
1,120.66027,23.92491,09
4,120.71961,24.25104,09
4,120.72048,24.25878,09
4,120.75280,24.54764,09
4,120.93008,24.83953,09
2,120.95878,24.81229,09
2,120.96764,24.77506,09
3,121.16558,25.05765,09
6,121.21332,24.92131,09
1,121.24303,24.96759,09
2,121.25628,24.92966,09
2,121.25670,24.93499,09
4,121.28858,24.98775,09
8,121.29950,24.95770,09
1,121.34781,25.00033,09
149,121.36578,25.06600,09
2,121.38579,25.05902,09
11,121.39549,25.07726,09
2,121.43037,23.66399,09
150,121.47850,25.08930,09
21,121.48047,25.08677,09
100,121.48057,25.02866,09
117,121.48736,25.10276,09
11,121.49538,24.94781,09
36,121.50803,25.01576,09
335,121.52160,25.05236,09
62,121.55665,25.03212,09
99,121.55715,25.05334,09
66,121.55887,25.05122,09
2,121.56559,25.03262,09
12,121.57818,25.06238,09
3,121.60674,24.02603,09
27,121.62209,25.03851,09
4,121.63019,25.23498,09
2,121.74500,24.74875,09
4,120.30197,22.99547,10
1,120.31111,22.66965,10
4,120.48340,23.94850,10
1,120.61224,23.72759,10
6,120.62030,24.12670,10
1,120.64984,24.22138,10
5,120.68582,24.13886,10
20,120.69173,24.27970,10
1,120.69390,23.83750,10
3,120.70331,23.83795,10
1,120.73013,21.94033,10
1,120.81723,21.93642,10
4,120.91552,24.71638,10
2,121.08478,24.74083,10
2,121.16372,24.05857,10
49,121.20487,24.95188,10
3,121.27057,25.00962,10
1,121.28886,24.88058,10
5,121.38776,24.93414,10
2,121.40126,23.12396,10
2,121.41918,24.93024,10
6,121.46723,24.98265,10
29,121.47108,25.07217,10
43,121.48621,25.00828,10
12,121.49946,24.97893,10
29,121.50742,24.98259,10
34,121.50815,24.98624,10
7,121.54717,25.13794,10
4,121.55118,25.05187,10
1,121.60120,23.90040,10
42,121.61767,25.06974,10
9,121.73907,25.13093,10
8,121.74318,24.75390,10
1,120.33174,22.62925,11
1,120.34632,22.64539,11
1,120.57537,24.18113,11
7,120.60583,24.11589,11
1,120.63755,24.26054,11
2,120.67309,24.13645,11
2,120.70636,24.25229,11
1,120.73142,24.26910,11
6,121.02070,24.78189,11
4,121.23455,24.93676,11
35,121.28707,25.00089,11
5,121.37446,25.07736,11
48,121.43369,24.96145,11
35,121.45502,24.97756,11
166,121.49098,25.07551,11
197,121.50179,25.06108,11
64,121.50614,25.09192,11
32,121.50925,25.09171,11
13,121.52533,25.11051,11
5,121.54965,25.00230,11
66,121.56064,25.03327,11
2,121.59357,23.99356,11
7,121.60805,24.06498,11
50,121.61636,25.05222,11
1,121.63077,24.12202,11
3,121.84586,24.59644,11
10,121.86150,24.58360,11
1,120.19455,22.99084,12
2,120.23085,23.01211,12
1,120.23781,22.96475,12
2,120.28959,22.80445,12
1,120.29151,22.79532,12
1,120.47814,23.68309,12
3,120.54576,24.16105,12
1,120.56618,24.20485,12
1,120.60341,24.12042,12
2,120.66639,24.14845,12
1,120.66816,23.96263,12
2,120.67235,24.15705,12
5,120.71148,24.00259,12
1,120.71314,22.07586,12
1,120.73709,24.26472,12
1,120.95403,24.81297,12
2,120.95505,24.75972,12
2,120.97284,24.47144,12
1,120.99377,24.77511,12
25,121.01748,24.83032,12
4,121.14747,24.90270,12
1,121.17593,24.90349,12
3,121.25376,25.03756,12
5,121.29829,24.98368,12
4,121.30456,24.95735,12
3,121.30492,24.96470,12
30,121.33787,24.99581,12
17,121.40818,25.15769,12
45,121.44141,25.00499,12
275,121.49940,25.03613,12
86,121.50164,25.03536,12
22,121.50884,24.96153,12
1156,121.51686,25.05065,12
6,121.53122,25.01757,12
10,121.53638,25.01355,12
6,121.57710,25.03570,12
6,121.59234,25.03925,12
3,121.72506,25.14284,12
1,120.17664,22.99828,13
1,120.34245,22.67669,13
10,120.49335,23.86682,13
1,120.51267,23.87606,13
1,120.51516,22.57363,13
2,120.67694,24.15612,13
11,120.68161,24.34200,13
1,120.76218,24.55628,13
1,120.82921,24.57576,13
2,120.86263,24.65558,13
2,120.96379,24.79123,13
13,120.98668,24.80317,13
1,121.07826,24.91253,13
9,121.08167,24.76678,13
30,121.18085,24.92792,13
2,121.18119,24.90064,13
8,121.18583,24.95984,13
3,121.18706,24.85458,13
5,121.22374,24.92762,13
18,121.24614,25.10450,13
24,121.35308,25.08184,13
29,121.36430,25.07286,13
7,121.36528,24.90104,13
27,121.36705,25.03028,13
17,121.39010,24.95959,13
9,121.40870,25.02997,13
32,121.40932,25.07262,13
19,121.44835,25.12669,13
14,121.46060,24.97628,13
49,121.47011,25.02589,13
26,121.49966,25.12243,13
227,121.51350,25.07284,13
111,121.52456,25.10399,13
24,121.52833,25.10725,13
136,121.54422,25.04778,13
16,121.55637,25.02158,13
4,121.56405,25.04062,13
49,121.56693,25.05151,13
2,121.56871,25.07826,13
1,121.58628,25.06782,13
34,121.64595,25.06195,13
5,121.77090,24.65480,13
3,121.95747,25.00540,13
1,120.17591,23.06961,14
1,120.21265,23.81817,14
1,120.24145,22.95413,14
1,120.30413,22.67265,14
1,120.43580,23.70740,14
4,120.53741,24.08912,14
8,120.64364,24.20233,14
5,120.65083,24.39019,14
1,120.67690,24.15085,14
3,120.91284,24.70810,14
4,121.10862,24.71595,14
3,121.12084,25.05528,14
6,121.12795,24.92111,14
61,121.20202,24.80889,14
13,121.22121,25.06851,14
14,121.22858,25.00055,14
8,121.29383,24.98892,14
2,121.34271,24.82097,14
19,121.41461,25.01400,14
19,121.47297,25.09397,14
23,121.48073,25.07971,14
30,121.49109,25.00408,14
40,121.49554,25.07219,14
4,121.50305,25.03595,14
91,121.51502,25.02988,14
72,121.51569,25.11775,14
39,121.52333,25.12069,14
1,121.56202,25.03228,14
93,121.56997,25.04560,14
57,121.59117,25.05523,14
43,121.62644,25.06205,14
7,121.73641,25.10021,14
3,120.25247,23.03219,15
9,120.32402,23.45766,15
3,120.35469,23.59986,15
1,120.37308,22.73684,15
1,120.38515,22.64290,15
1,120.49000,22.45750,15
2,120.54700,24.10990,15
3,120.62299,24.19106,15
1,120.68646,23.97388,15
1,120.96361,24.72351,15
17,120.99288,24.79142,15
1,120.99646,24.87140,15
6,121.21434,24.95682,15
15,121.52061,25.05213,15
7,121.52226,25.10972,15
46,121.52805,25.02944,15
1,121.53140,24.50420,15
10,121.55884,25.03924,15
3,121.58592,25.08362,15
4,120.30915,23.61631,16
1,120.41594,23.37833,16
3,120.74286,24.39453,16
1,120.82982,24.31015,16
1,120.95329,24.80523,16
1,121.01002,24.83340,16
8,121.17784,25.03342,16
3,121.17929,24.78213,16
1,121.20465,24.89875,16
1,121.29386,24.99290,16
15,121.29646,25.04578,16
19,121.31599,24.99073,16
3,121.36704,25.01624,16
15,121.43186,25.05757,16
60,121.45490,25.05245,16
22,121.49442,25.14561,16
35,121.49608,25.06621,16
36,121.50478,25.00497,16
35,121.54975,25.05681,16
24,121.55236,25.03300,16
15,121.55442,24.99747,16
5,121.56824,25.03954,16
75,121.57305,25.04077,16
7,121.57508,24.98614,16
1,121.57643,25.04199,16
36,121.59081,25.08144,16
8,121.69643,25.12904,16
6,121.81000,24.63390,16
3,121.92898,25.01755,16
1,120.19472,22.99619,17
1,120.30087,22.62393,17
1,120.34830,23.55732,17
2,120.35830,22.75922,17
1,120.56681,24.19972,17
7,120.57618,24.22443,17
1,120.67675,24.44244,17
1,120.68959,24.07679,17
1,120.71491,24.16940,17
2,120.87920,24.69020,17
10,120.96083,24.72722,17
5,120.97604,24.79092,17
1,120.99955,24.77822,17
16,121.00553,24.77971,17
2,121.02316,24.77265,17
21,121.09662,24.88866,17
3,121.18993,24.85671,17
1,121.26085,24.25870,17
3,121.27359,25.10741,17
13,121.41937,24.96516,17
15,121.46198,25.09049,17
8,121.46589,24.99658,17
14,121.50341,25.07031,17
3,121.50734,25.01466,17
8,121.54076,25.05216,17
194,121.56865,25.04072,17
8,121.57163,25.04750,17
49,121.57668,25.02322,17
1,121.66074,25.11839,17
2,121.75625,24.74816,17
1,120.31155,22.65598,18
1,120.36147,22.74010,18
2,120.41072,23.92277,18
1,120.41919,23.54897,18
8,120.51449,23.81657,18
2,120.52777,24.21844,18
1,120.56257,24.09518,18
1,120.57408,24.03496,18
1,120.65506,24.15578,18
3,120.96964,24.79364,18
6,121.01014,24.78661,18
3,121.02475,24.77408,18
11,121.29972,24.98780,18
13,121.46266,25.13596,18
97,121.46501,25.01843,18
330,121.49347,25.07308,18
15,121.51394,25.00560,18
3089,121.51486,25.05351,18
2,121.58535,25.07537,18
3,121.60961,24.08261,18
36,121.64724,25.06040,18
8,121.65449,25.06111,18
1,120.19554,23.16626,19
1,120.19817,23.13671,19
6,120.25712,22.94323,19
4,120.58000,24.20160,19
6,120.65325,23.77374,19
6,120.66804,24.38058,19
1,120.67594,24.47728,19
3,120.71913,24.30485,19
8,120.98975,24.76472,19
11,121.04223,24.79822,19
13,121.16481,24.95369,19
30,121.42503,24.98192,19
7,121.42902,25.16129,19
29,121.45619,25.01695,19
24,121.46473,25.11805,19
1,121.50900,23.48338,19
280,121.50928,25.07173,19
217,121.51286,24.99221,19
27,121.52562,24.99818,19
1,121.56132,23.97206,19
35,121.56327,25.06163,19
85,121.56475,25.03427,19
11,121.56744,25.14309,19
27,121.57323,24.98908,19
3,121.63233,25.01425,19
2,121.66661,24.71194,19
2,121.75823,24.67864,19
3,121.78645,24.68540,19
1,121.79481,25.12146,19
3,121.86853,25.04728,19
2,120.29606,23.38340,20
1,120.32807,23.79540,20
2,120.54984,24.09488,20
19,120.58355,24.11129,20
2,120.65759,24.39594,20
39,120.92844,24.71378,20
30,121.01731,24.84450,20
6,121.03486,24.80914,20
11,121.27556,24.89875,20
2,121.30525,24.96454,20
8,121.41880,25.00686,20
107,121.49436,25.13754,20
62,121.50267,25.00753,20
37,121.53328,25.02201,20
47,121.53788,25.01049,20
103,121.54089,25.06042,20
104,121.55557,25.05814,20
7,121.56236,25.03329,20
25,121.57572,25.06557,20
5,121.80219,24.69549,20
1,121.80875,24.84403,20
1,120.30042,22.66558,21
4,120.30742,22.68825,21
1,120.59604,22.63128,21
1,120.60712,23.89208,21
1,120.62934,24.14778,21
1,120.66668,24.20150,21
1,120.78198,24.62289,21
4,120.95914,24.82093,21
10,121.00048,24.77144,21
2,121.18789,25.07818,21
236,121.38917,25.06639,21
32,121.40669,25.01800,21
10,121.46342,25.08431,21
80,121.53467,25.02578,21
25,121.54233,25.03319,21
3,121.54919,25.00677,21
5,121.55142,25.02178,21
4,121.55483,24.93287,21
5,121.56224,25.05072,21
1,121.56795,25.03277,21
6,121.57591,25.06734,21
41,121.65567,25.06625,21
1,121.71575,24.77800,21
3,121.72498,25.12208,21
1,120.24115,23.46452,22
1,120.29880,23.30427,22
4,120.57139,24.12139,22
1,120.63970,24.18357,22
5,120.65365,24.23083,22
1,120.69000,24.07680,22
1,120.82417,24.55538,22
1,120.82515,24.58742,22
3,120.82916,24.50548,22
2,120.95228,24.75281,22
2,121.00045,24.87071,22
1,121.01164,24.87244,22
2,121.09071,24.72104,22
1,121.24167,24.95399,22
2,121.33975,25.10869,22
14,121.36972,25.06103,22
18,121.40005,25.01695,22
32,121.41766,24.98354,22
37,121.45858,25.04628,22
117,121.46804,25.02203,22
48,121.49982,25.06269,22
2,121.53092,25.04559,22
5,121.55825,25.03562,22
14,121.58192,25.04910,22
5,121.74550,25.13163,22
1,121.78670,24.45914,22
1,121.79821,25.13277,22
2,121.81265,24.81500,22
1,119.95429,26.16347,23
1,120.16416,23.07095,23
1,120.28931,23.00186,23
1,120.31093,22.66258,23
1,120.34712,22.62126,23
1,120.43679,23.46239,23
10,120.56190,24.10472,23
1,120.71771,24.30931,23
8,120.91684,24.69471,23
1,120.96752,24.46917,23
2,121.02611,24.79805,23
1,121.04259,24.96074,23
3,121.15379,24.95254,23
12,121.26766,24.99110,23
2,121.29775,24.97647,23
23,121.42380,25.01253,23
9,121.42500,24.99870,23
45,121.46772,25.09427,23
6,121.49129,25.14530,23
52,121.49734,25.06655,23
39,121.50534,25.04034,23
1,121.51500,25.01282,23
31,121.54744,25.03234,23
5,121.57158,25.08491,23
4,121.60555,25.00165,23
8,121.65361,25.01679,23
2,121.68803,25.17574,23
6,121.74033,25.13096,23
1,121.74200,25.12846,23
4,121.77072,24.34256,23
6,121.79810,24.76970,23
1,121.03006,24.82973,07
4,121.30500,25.02785,07
3,121.46091,25.03882,07
1,121.48580,25.16600,07
1,121.50099,25.13049,07
1,121.51066,25.06935,07
3,121.52377,25.06031,07
2,121.52570,25.06095,07
3,121.53794,25.07354,07
2,120.26976,23.76916,08
3,120.28496,23.19930,08
1,120.31895,22.62342,08
1,120.36399,22.65456,08
5,120.49617,23.76001,08
1,120.52522,24.06156,08
1,120.52529,23.72073,08
1,120.52610,23.67410,08
2,120.53420,23.71403,08
1,120.56056,23.58576,08
1,120.60416,23.59972,08
1,120.60999,24.19133,08
1,120.61098,24.13988,08
12,120.63983,24.17561,08
3,120.64769,24.14094,08
1,120.68248,23.75465,08
2,120.69490,24.17932,08
1,120.80196,24.49139,08
3,120.85135,24.68024,08
1,120.91898,24.76153,08
5,120.96286,24.81069,08
3,120.97509,24.82086,08
1,121.02947,24.81638,08
1,121.153,24.0411,08
25,121.38975,25.07754,08
28,121.42655,25.04547,08
15,121.44490,25.17967,08
23,121.51508,25.11478,08
501,121.52196,25.06018,08
56,121.54034,24.99135,08
75,121.54063,24.99312,08
123,121.54896,25.07272,08
71,121.55363,25.04752,08
4,121.56325,25.07697,08
6,121.56899,25.04005,08
25,121.65387,25.06009,08
2,120.22475,23.46601,09
3,120.29174,23.07825,09
3,120.33267,23.56076,09
22,120.33688,23.38104,09
2,120.61724,24.17508,09
3,120.63443,24.18264,09
2,120.64779,24.18816,09
1,120.71162,24.17942,09
1,120.99097,24.77450,09
5,121.01817,24.78284,09
1,121.02092,24.76015,09
12,121.13734,25.01107,09
6,121.20225,25.06460,09
4,121.20504,24.95173,09
1,121.23445,24.83819,09
4,121.29103,24.92838,09
37,121.44166,25.17605,09
88,121.48338,25.05822,09
10,121.48367,25.00862,09
151,121.51221,25.00642,09
40,121.51944,25.05301,09
136,121.52639,25.08795,09
172,121.54362,25.05205,09
16,121.54465,25.06257,09
195,121.55388,25.04348,09
5,121.55942,25.04986,09
9,121.58137,25.04300,09
5,121.60268,25.07398,09
15,121.68484,25.18842,09
3,121.72325,25.13612,09
4,121.78878,24.63582,09
1,120.27068,23.14406,10
1,120.31468,23.20262,10
4,120.35314,23.46671,10
1,120.42280,23.91122,10
5,120.43442,23.70959,10
5,120.45800,23.79890,10
3,120.50656,24.03669,10
1,120.65049,24.15040,10
2,120.71286,23.83148,10
1,120.75082,23.43661,10
3,120.95695,24.63702,10
5,121.15552,24.91702,10
2,121.20281,24.90964,10
9,121.25110,24.85628,10
3,121.25758,25.01860,10
105,121.27057,25.01503,10
15,121.28082,24.98303,10
1,121.28201,24.66797,10
81,121.28376,25.00304,10
30,121.30408,25.02058,10
35,121.43253,25.02259,10
56,121.45641,25.02415,10
13,121.47223,25.02080,10
10,121.51586,24.99331,10
50,121.52564,25.06483,10
12,121.53754,24.98077,10
28,121.54218,24.99717,10
7,121.54528,24.91121,10
2,121.57203,25.07746,10
25,121.59867,25.00418,10
21,121.59891,25.08492,10
1,121.60303,23.95789,10
13,121.61786,25.07325,10
8,121.65073,24.15372,10
8,121.71657,25.15439,10
13,121.72710,25.12824,10
4,121.77230,24.67076,10
41,121.84523,25.10975,10
7,121.86641,24.57681,10
1,121.98850,24.99890,10
2,120.21345,22.98948,11
1,120.28107,22.96927,11
2,120.31535,23.69504,11
2,120.33900,22.62958,11
1,120.38824,23.48485,11
2,120.44508,23.47781,11
11,120.52267,24.06358,11
1,120.55879,24.24211,11
1,120.56225,24.31803,11
2,120.62607,24.34446,11
1,120.66725,24.23115,11
6,121.08140,24.74654,11
3,121.13798,25.06533,11
33,121.24124,24.99105,11
3,121.30112,25.02208,11
14,121.35537,24.95443,11
16,121.37928,25.08770,11
24,121.44650,25.16822,11
114,121.49722,25.03846,11
10,121.51069,25.03577,11
271,121.53330,25.04915,11
10,121.53483,25.01337,11
13,121.54999,25.12708,11
5,121.57528,24.98915,11
17,121.59396,25.04488,11
9,121.66848,25.07848,11
11,121.71886,24.92542,11
1,121.76466,25.14416,11
7,121.79803,24.66269,11
1,120.29483,23.18635,12
1,120.32787,22.63918,12
2,120.37379,23.60870,12
3,120.47880,23.67631,12
1,120.52591,23.69695,12
12,120.82714,24.54664,12
2,120.85384,24.38787,12
